2018;5;18;31549;31549.5;2520;23;1.667;1.000;0.333;1.000;1.333;1.000;1.000;1.000;6;4;2;4;5;4;4;4;4;0;69.4;71.1;2
2018;5;19;31550;31550.5;2520;24;0.000;0.000;0.000;0.333;0.667;1.000;1.000;0.333;0;0;0;2;3;4;4;2;2;0;70.3;71.9;2
2018;5;20;31551;31551.5;2520;25;0.333;1.000;1.000;0.333;0.667;0.333;0.000;0.333;2;4;4;2;3;2;0;2;2;0;68.8;70.4;2
2018;5;21;31552;31552.5;2520;26;0.000;0.667;0.333;0.667;0.000;0.333;0.000;1.000;0;3;2;3;0;2;0;4;2;12;69.6;71.3;2
2018;5;22;31553;31553.5;2520;27;0.000;0.333;2.000;0.667;1.333;1.333;2.000;1.667;0;2;7;3;5;5;7;6;4;13;70.8;72.6;2
2018;5;23;31554;31554.5;2521;1;1.333;2.000;3.333;2.667;2.333;1.333;0.667;1.333;5;7;18;12;9;5;3;5;8;27;73.1;75.0;2
2018;5;24;31555;31555.5;2521;2;1.000;1.333;0.333;0.333;0.667;0.667;0.333;0.667;4;5;2;2;3;3;2;3;3;33;73.7;75.6;2
2018;5;25;31556;31556.5;2521;3;1.333;0.333;0.333;0.333;1.333;0.333;0.333;0.333;5;2;2;2;5;2;2;2;3;30;75.7;77.7;2
2018;5;26;31557;31557.5;2521;4;0.000;0.667;0.333;0.333;0.667;0.333;1.000;1.333;0;3;2;2;3;2;4;5;3;27;72.9;74.9;2
2018;5;27;31558;31558.5;2521;5;1.000;1.333;0.333;1.333;0.667;0.333;0.667;0.667;4;5;2;5;3;2;3;3;3;33;74.6;76.6;2
2018;5;28;31559;31559.5;2521;6;0.333;1.000;1.000;1.000;1.667;1.333;0.667;0.333;2;4;4;4;6;5;3;2;4;20;76.9;78.9;2
2018;5;29;31560;31560.5;2521;7;0.667;1.667;0.667;0.667;1.000;0.667;0.667;0.333;3;6;3;3;4;3;3;2;3;23;74.9;77.0;2
2018;5;30;31561;31561.5;2521;8;0.333;0.333;0.667;0.333;0.667;1.000;1.667;1.667;2;2;3;2;3;4;6;6;4;21;75.3;77.3;2
2018;5;31;31562;31562.5;2521;9;1.333;1.333;0.667;1.333;1.667;3.667;4.333;3.000;5;5;3;5;6;22;32;15;12;22;76.8;78.9;2
2018;6;1;31563;31563.5;2521;10;3.000;3.667;4.667;4.333;4.667;3.667;2.333;2.333;15;22;39;32;39;22;9;9;23;22;74.8;76.9;2
2018;6;2;31564;31564.5;2521;11;2.667;4.000;2.667;2.000;2.667;2.333;4.000;3.667;12;27;12;7;12;9;27;22;16;21;74.4;76.5;2
2018;6;3;31565;31565.5;2521;12;2.667;1.667;1.000;1.667;2.667;2.667;2.000;1.667;12;6;4;6;12;12;7;6;8;13;73.6;75.7;2
2018;6;4;31566;31566.5;2521;13;1.000;1.333;1.333;1.333;0.667;1.000;1.333;0.667;4;5;5;5;3;4;5;3;4;0;70.5;72.6;2
2018;6;5;31567;31567.5;2521;14;1.667;1.333;1.000;1.000;1.667;1.667;1.667;0.667;6;5;4;4;6;6;6;3;5;0;71.3;73.4;2
2018;6;6;31568;31568.5;2521;15;0.667;0.667;0.333;0.333;1.333;2.333;3.667;1.667;3;3;2;2;5;9;22;6;6;11;71.1;73.2;2
2018;6;7;31569;31569.5;2521;16;2.667;1.667;1.000;1.000;0.333;0.667;1.000;1.333;12;6;4;4;2;3;4;5;5;10;69.3;71.3;2
2018;6;8;31570;31570.5;2521;17;0.667;2.000;0.667;1.667;1.333;0.333;0.333;0.333;3;7;3;6;5;2;2;2;4;0;68.2;70.2;2
